<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
SBRF-3.10;0;20100304;103047;8243.00000;1
SBRF-3.10;0;20100304;103048;8242.00000;13
SBRF-3.10;0;20100304;103049;8241.00000;1
SBRF-3.10;0;20100304;103049;8242.00000;17
SBRF-3.10;0;20100304;103050;8241.00000;4
SBRF-3.10;0;20100304;103050;8241.00000;1
SBRF-3.10;0;20100304;103050;8242.00000;1
SBRF-3.10;0;20100304;103050;8241.00000;13
SBRF-3.10;0;20100304;103050;8241.00000;16
SBRF-3.10;0;20100304;103050;8240.00000;15
SBRF-3.10;0;20100304;103050;8235.00000;24
SBRF-3.10;0;20100304;103050;8235.00000;2
SBRF-3.10;0;20100304;103052;8241.00000;3
SBRF-3.10;0;20100304;103053;8239.00000;10
SBRF-3.10;0;20100304;103053;8236.00000;8
SBRF-3.10;0;20100304;103053;8236.00000;1
SBRF-3.10;0;20100304;103053;8236.00000;11
SBRF-3.10;0;20100304;103053;8235.00000;9
SBRF-3.10;0;20100304;103053;8235.00000;1
SBRF-3.10;0;20100304;103053;8235.00000;16
SBRF-3.10;0;20100304;103053;8235.00000;10
SBRF-3.10;0;20100304;103054;8235.00000;15
SBRF-3.10;0;20100304;103054;8235.00000;19
SBRF-3.10;0;20100304;103054;8240.00000;1
SBRF-3.10;0;20100304;103054;8240.00000;9
SBRF-3.10;0;20100304;103054;8236.00000;11
SBRF-3.10;0;20100304;103055;8241.00000;1
SBRF-3.10;0;20100304;103055;8243.00000;8
SBRF-3.10;0;20100304;103055;8243.00000;16
SBRF-3.10;0;20100304;103055;8243.00000;4
SBRF-3.10;0;20100304;103055;8243.00000;4
SBRF-3.10;0;20100304;103055;8243.00000;13
SBRF-3.10;0;20100304;103055;8243.00000;3
SBRF-3.10;0;20100304;103055;8243.00000;16
SBRF-3.10;0;20100304;103055;8243.00000;7
SBRF-3.10;0;20100304;103055;8243.00000;16
SBRF-3.10;0;20100304;103055;8243.00000;4
SBRF-3.10;0;20100304;103056;8243.00000;4
SBRF-3.10;0;20100304;103056;8243.00000;4
SBRF-3.10;0;20100304;103056;8242.00000;10
SBRF-3.10;0;20100304;103056;8238.00000;4
SBRF-3.10;0;20100304;103056;8238.00000;3
SBRF-3.10;0;20100304;103057;8238.00000;2
SBRF-3.10;0;20100304;103057;8238.00000;1
SBRF-3.10;0;20100304;103057;8236.00000;1
SBRF-3.10;0;20100304;103057;8236.00000;1
SBRF-3.10;0;20100304;103057;8235.00000;1
SBRF-3.10;0;20100304;103058;8241.00000;1
SBRF-3.10;0;20100304;103059;8236.00000;16
SBRF-3.10;0;20100304;103100;8239.00000;1
SBRF-3.10;0;20100304;103100;8238.00000;3
SBRF-3.10;0;20100304;103101;8238.00000;2
SBRF-3.10;0;20100304;103101;8238.00000;1
SBRF-3.10;0;20100304;103101;8238.00000;4
SBRF-3.10;0;20100304;103101;8236.00000;10
SBRF-3.10;0;20100304;103101;8235.00000;7
SBRF-3.10;0;20100304;103101;8234.00000;9
SBRF-3.10;0;20100304;103102;8234.00000;1
SBRF-3.10;0;20100304;103102;8234.00000;10
SBRF-3.10;0;20100304;103102;8234.00000;5
SBRF-3.10;0;20100304;103102;8234.00000;4
SBRF-3.10;0;20100304;103104;8236.00000;10
SBRF-3.10;0;20100304;103104;8237.00000;5
SBRF-3.10;0;20100304;103104;8237.00000;8
SBRF-3.10;0;20100304;103104;8238.00000;12
SBRF-3.10;0;20100304;103104;8238.00000;2
SBRF-3.10;0;20100304;103104;8239.00000;23
SBRF-3.10;0;20100304;103104;8237.00000;1
SBRF-3.10;0;20100304;103105;8235.00000;4
SBRF-3.10;0;20100304;103108;8236.00000;4
SBRF-3.10;0;20100304;103108;8236.00000;1
SBRF-3.10;0;20100304;103108;8236.00000;3
SBRF-3.10;0;20100304;103108;8234.00000;2
SBRF-3.10;0;20100304;103108;8236.00000;1
SBRF-3.10;0;20100304;103108;8236.00000;4
SBRF-3.10;0;20100304;103108;8236.00000;1
SBRF-3.10;0;20100304;103108;8237.00000;9
SBRF-3.10;0;20100304;103108;8237.00000;1
SBRF-3.10;0;20100304;103109;8236.00000;2
SBRF-3.10;0;20100304;103109;8234.00000;2
SBRF-3.10;0;20100304;103109;8234.00000;7
SBRF-3.10;0;20100304;103109;8234.00000;16
SBRF-3.10;0;20100304;103109;8232.00000;8
SBRF-3.10;0;20100304;103109;8232.00000;8
SBRF-3.10;0;20100304;103109;8231.00000;15
SBRF-3.10;0;20100304;103109;8231.00000;20
SBRF-3.10;0;20100304;103109;8231.00000;17
SBRF-3.10;0;20100304;103109;8230.00000;20
SBRF-3.10;0;20100304;103109;8230.00000;11
SBRF-3.10;0;20100304;103109;8230.00000;2
SBRF-3.10;0;20100304;103109;8230.00000;2
SBRF-3.10;0;20100304;103110;8230.00000;8
SBRF-3.10;0;20100304;103110;8230.00000;35
SBRF-3.10;0;20100304;103110;8229.00000;2
SBRF-3.10;0;20100304;103110;8230.00000;9
SBRF-3.10;0;20100304;103110;8230.00000;4
SBRF-3.10;0;20100304;103110;8230.00000;9
SBRF-3.10;0;20100304;103111;8232.00000;5
SBRF-3.10;0;20100304;103111;8232.00000;2
SBRF-3.10;0;20100304;103111;8232.00000;2
SBRF-3.10;0;20100304;103111;8233.00000;1
SBRF-3.10;0;20100304;103111;8233.00000;1
SBRF-3.10;0;20100304;103112;8233.00000;4
SBRF-3.10;0;20100304;103112;8234.00000;3
SBRF-3.10;0;20100304;103112;8234.00000;8
SBRF-3.10;0;20100304;103112;8233.00000;4
SBRF-3.10;0;20100304;103112;8233.00000;6
SBRF-3.10;0;20100304;103113;8234.00000;15
SBRF-3.10;0;20100304;103113;8232.00000;4
SBRF-3.10;0;20100304;103113;8232.00000;4
SBRF-3.10;0;20100304;103114;8235.00000;1
SBRF-3.10;0;20100304;103115;8231.00000;5
SBRF-3.10;0;20100304;103115;8231.00000;1
SBRF-3.10;0;20100304;103115;8233.00000;3
SBRF-3.10;0;20100304;103116;8233.00000;4
SBRF-3.10;0;20100304;103116;8233.00000;3
SBRF-3.10;0;20100304;103117;8233.00000;15
SBRF-3.10;0;20100304;103117;8233.00000;8
SBRF-3.10;0;20100304;103117;8233.00000;17
SBRF-3.10;0;20100304;103117;8234.00000;3
SBRF-3.10;0;20100304;103117;8236.00000;7
SBRF-3.10;0;20100304;103117;8234.00000;16
SBRF-3.10;0;20100304;103118;8230.00000;8
SBRF-3.10;0;20100304;103118;8231.00000;5
SBRF-3.10;0;20100304;103118;8230.00000;10
SBRF-3.10;0;20100304;103118;8230.00000;16
SBRF-3.10;0;20100304;103118;8230.00000;1
SBRF-3.10;0;20100304;103119;8230.00000;1
SBRF-3.10;0;20100304;103119;8230.00000;10
SBRF-3.10;0;20100304;103119;8231.00000;4
SBRF-3.10;0;20100304;103119;8231.00000;4
SBRF-3.10;0;20100304;103120;8230.00000;3
SBRF-3.10;0;20100304;103121;8230.00000;2
SBRF-3.10;0;20100304;103121;8229.00000;7
SBRF-3.10;0;20100304;103121;8229.00000;2
SBRF-3.10;0;20100304;103121;8229.00000;8
SBRF-3.10;0;20100304;103121;8228.00000;3
SBRF-3.10;0;20100304;103121;8230.00000;1
SBRF-3.10;0;20100304;103122;8230.00000;1
SBRF-3.10;0;20100304;103122;8228.00000;1
SBRF-3.10;0;20100304;103122;8227.00000;2
SBRF-3.10;0;20100304;103122;8227.00000;3
SBRF-3.10;0;20100304;103122;8227.00000;3
SBRF-3.10;0;20100304;103123;8233.00000;16
SBRF-3.10;0;20100304;103123;8234.00000;29
SBRF-3.10;0;20100304;103123;8234.00000;8
SBRF-3.10;0;20100304;103123;8234.00000;12
SBRF-3.10;0;20100304;103123;8235.00000;50
SBRF-3.10;0;20100304;103123;8236.00000;3
SBRF-3.10;0;20100304;103123;8236.00000;10
SBRF-3.10;0;20100304;103123;8236.00000;8
SBRF-3.10;0;20100304;103123;8236.00000;9
SBRF-3.10;0;20100304;103123;8236.00000;6
SBRF-3.10;0;20100304;103123;8236.00000;16
SBRF-3.10;0;20100304;103123;8236.00000;50
SBRF-3.10;0;20100304;103123;8236.00000;17
SBRF-3.10;0;20100304;103123;8236.00000;24
SBRF-3.10;0;20100304;103123;8236.00000;11
SBRF-3.10;0;20100304;103123;8236.00000;80
SBRF-3.10;0;20100304;103123;8236.00000;15
SBRF-3.10;0;20100304;103123;8236.00000;100
SBRF-3.10;0;20100304;103123;8236.00000;30
SBRF-3.10;0;20100304;103124;8236.00000;3
SBRF-3.10;0;20100304;103124;8236.00000;3
SBRF-3.10;0;20100304;103124;8232.00000;1
SBRF-3.10;0;20100304;103124;8228.00000;1
SBRF-3.10;0;20100304;103124;8236.00000;2
SBRF-3.10;0;20100304;103124;8235.00000;9
SBRF-3.10;0;20100304;103125;8228.00000;5
SBRF-3.10;0;20100304;103126;8228.00000;2
SBRF-3.10;0;20100304;103126;8227.00000;2
SBRF-3.10;0;20100304;103126;8226.00000;11
SBRF-3.10;0;20100304;103126;8230.00000;1
SBRF-3.10;0;20100304;103126;8231.00000;5
SBRF-3.10;0;20100304;103127;8229.00000;1
SBRF-3.10;0;20100304;103127;8231.00000;5
SBRF-3.10;0;20100304;103127;8234.00000;1
SBRF-3.10;0;20100304;103127;8235.00000;11
SBRF-3.10;0;20100304;103127;8230.00000;5
SBRF-3.10;0;20100304;103127;8230.00000;2
SBRF-3.10;0;20100304;103128;8229.00000;9
SBRF-3.10;0;20100304;103128;8230.00000;1
SBRF-3.10;0;20100304;103128;8229.00000;1
SBRF-3.10;0;20100304;103129;8230.00000;10
SBRF-3.10;0;20100304;103130;8233.00000;1
SBRF-3.10;0;20100304;103130;8229.00000;4
SBRF-3.10;0;20100304;103130;8229.00000;1
SBRF-3.10;0;20100304;103130;8229.00000;9
SBRF-3.10;0;20100304;103131;8230.00000;5
SBRF-3.10;0;20100304;103132;8228.00000;16
SBRF-3.10;0;20100304;103132;8227.00000;4
SBRF-3.10;0;20100304;103132;8230.00000;1
SBRF-3.10;0;20100304;103132;8228.00000;1
SBRF-3.10;0;20100304;103132;8231.00000;1
SBRF-3.10;0;20100304;103132;8231.00000;9
SBRF-3.10;0;20100304;103132;8233.00000;7
SBRF-3.10;0;20100304;103132;8233.00000;16
SBRF-3.10;0;20100304;103132;8233.00000;1
SBRF-3.10;0;20100304;103133;8234.00000;1
SBRF-3.10;0;20100304;103133;8233.00000;10
SBRF-3.10;0;20100304;103133;8233.00000;10
SBRF-3.10;0;20100304;103133;8233.00000;8
SBRF-3.10;0;20100304;103133;8234.00000;13
SBRF-3.10;0;20100304;103134;8234.00000;12
SBRF-3.10;0;20100304;103135;8232.00000;1
SBRF-3.10;0;20100304;103135;8228.00000;9
SBRF-3.10;0;20100304;103136;8234.00000;15
SBRF-3.10;0;20100304;103136;8234.00000;2
SBRF-3.10;0;20100304;103138;8234.00000;1
SBRF-3.10;0;20100304;103139;8234.00000;2
SBRF-3.10;0;20100304;103139;8234.00000;3
SBRF-3.10;0;20100304;103140;8234.00000;4
SBRF-3.10;0;20100304;103140;8230.00000;10
SBRF-3.10;0;20100304;103140;8234.00000;13
SBRF-3.10;0;20100304;103141;8234.00000;10
SBRF-3.10;0;20100304;103141;8234.00000;10
SBRF-3.10;0;20100304;103141;8234.00000;1
SBRF-3.10;0;20100304;103142;8234.00000;4
SBRF-3.10;0;20100304;103142;8234.00000;11
SBRF-3.10;0;20100304;103142;8234.00000;2
SBRF-3.10;0;20100304;103142;8232.00000;1
SBRF-3.10;0;20100304;103142;8235.00000;7
SBRF-3.10;0;20100304;103142;8237.00000;3
SBRF-3.10;0;20100304;103142;8237.00000;10
SBRF-3.10;0;20100304;103142;8237.00000;1
SBRF-3.10;0;20100304;103143;8237.00000;2
SBRF-3.10;0;20100304;103143;8239.00000;1
SBRF-3.10;0;20100304;103144;8237.00000;4
SBRF-3.10;0;20100304;103144;8237.00000;23
SBRF-3.10;0;20100304;103144;8235.00000;8
SBRF-3.10;0;20100304;103145;8238.00000;4
SBRF-3.10;0;20100304;103145;8239.00000;1
SBRF-3.10;0;20100304;103145;8239.00000;4
SBRF-3.10;0;20100304;103145;8239.00000;5
SBRF-3.10;0;20100304;103145;8239.00000;3
SBRF-3.10;0;20100304;103145;8234.00000;3
SBRF-3.10;0;20100304;103145;8239.00000;7
SBRF-3.10;0;20100304;103145;8239.00000;9
SBRF-3.10;0;20100304;103145;8239.00000;3
SBRF-3.10;0;20100304;103145;8239.00000;2
SBRF-3.10;0;20100304;103145;8239.00000;5
SBRF-3.10;0;20100304;103148;8239.00000;4
SBRF-3.10;0;20100304;103148;8239.00000;3
SBRF-3.10;0;20100304;103150;8239.00000;1
SBRF-3.10;0;20100304;103150;8239.00000;1
SBRF-3.10;0;20100304;103152;8236.00000;8
SBRF-3.10;0;20100304;103152;8236.00000;1
SBRF-3.10;0;20100304;103152;8235.00000;1
SBRF-3.10;0;20100304;103154;8239.00000;5
SBRF-3.10;0;20100304;103155;8239.00000;3
SBRF-3.10;0;20100304;103155;8241.00000;15
SBRF-3.10;0;20100304;103155;8241.00000;32
SBRF-3.10;0;20100304;103156;8236.00000;2
SBRF-3.10;0;20100304;103156;8236.00000;5
SBRF-3.10;0;20100304;103156;8235.00000;3
SBRF-3.10;0;20100304;103156;8236.00000;7
SBRF-3.10;0;20100304;103156;8235.00000;10
SBRF-3.10;0;20100304;103158;8236.00000;3
SBRF-3.10;0;20100304;103158;8235.00000;2
SBRF-3.10;0;20100304;103158;8235.00000;1
SBRF-3.10;0;20100304;103158;8235.00000;1
SBRF-3.10;0;20100304;103158;8235.00000;3
SBRF-3.10;0;20100304;103158;8235.00000;4
SBRF-3.10;0;20100304;103159;8236.00000;1
SBRF-3.10;0;20100304;103159;8235.00000;2
SBRF-3.10;0;20100304;103159;8235.00000;2
SBRF-3.10;0;20100304;103159;8237.00000;9
SBRF-3.10;0;20100304;103159;8239.00000;8
SBRF-3.10;0;20100304;103159;8240.00000;3
SBRF-3.10;0;20100304;103159;8240.00000;10
SBRF-3.10;0;20100304;103159;8237.00000;10
SBRF-3.10;0;20100304;103159;8240.00000;3
SBRF-3.10;0;20100304;103159;8240.00000;10
SBRF-3.10;0;20100304;103159;8240.00000;2
SBRF-3.10;0;20100304;103159;8241.00000;14
SBRF-3.10;0;20100304;103200;8240.00000;10
SBRF-3.10;0;20100304;103200;8241.00000;32
SBRF-3.10;0;20100304;103201;8238.00000;1
SBRF-3.10;0;20100304;103201;8237.00000;16
SBRF-3.10;0;20100304;103202;8237.00000;4
SBRF-3.10;0;20100304;103202;8236.00000;8
SBRF-3.10;0;20100304;103204;8236.00000;12
SBRF-3.10;0;20100304;103204;8237.00000;6
SBRF-3.10;0;20100304;103204;8237.00000;8
SBRF-3.10;0;20100304;103204;8238.00000;1
SBRF-3.10;0;20100304;103204;8238.00000;5
SBRF-3.10;0;20100304;103204;8236.00000;18
SBRF-3.10;0;20100304;103204;8236.00000;13
SBRF-3.10;0;20100304;103204;8236.00000;5
SBRF-3.10;0;20100304;103205;8234.00000;1
SBRF-3.10;0;20100304;103205;8234.00000;8
SBRF-3.10;0;20100304;103205;8234.00000;1
SBRF-3.10;0;20100304;103206;8236.00000;4
SBRF-3.10;0;20100304;103206;8236.00000;9
SBRF-3.10;0;20100304;103206;8236.00000;2
SBRF-3.10;0;20100304;103206;8236.00000;1
SBRF-3.10;0;20100304;103206;8236.00000;2
SBRF-3.10;0;20100304;103207;8238.00000;4
SBRF-3.10;0;20100304;103207;8238.00000;8
SBRF-3.10;0;20100304;103208;8235.00000;2
SBRF-3.10;0;20100304;103208;8238.00000;2
SBRF-3.10;0;20100304;103209;8236.00000;8
SBRF-3.10;0;20100304;103209;8236.00000;72
SBRF-3.10;0;20100304;103209;8236.00000;28
SBRF-3.10;0;20100304;103209;8235.00000;2
SBRF-3.10;0;20100304;103210;8239.00000;3
SBRF-3.10;0;20100304;103210;8236.00000;10
SBRF-3.10;0;20100304;103211;8236.00000;41
SBRF-3.10;0;20100304;103211;8236.00000;5
SBRF-3.10;0;20100304;103211;8238.00000;10
SBRF-3.10;0;20100304;103211;8235.00000;8
SBRF-3.10;0;20100304;103212;8235.00000;2
SBRF-3.10;0;20100304;103212;8237.00000;1
SBRF-3.10;0;20100304;103212;8237.00000;7
SBRF-3.10;0;20100304;103212;8239.00000;9
SBRF-3.10;0;20100304;103212;8239.00000;14
SBRF-3.10;0;20100304;103212;8235.00000;5
SBRF-3.10;0;20100304;103213;8235.00000;9
SBRF-3.10;0;20100304;103213;8237.00000;2
SBRF-3.10;0;20100304;103213;8235.00000;1
SBRF-3.10;0;20100304;103214;8234.00000;30
SBRF-3.10;0;20100304;103214;8235.00000;2
SBRF-3.10;0;20100304;103214;8233.00000;1
SBRF-3.10;0;20100304;103214;8234.00000;2
SBRF-3.10;0;20100304;103214;8235.00000;5
SBRF-3.10;0;20100304;103214;8236.00000;7
SBRF-3.10;0;20100304;103214;8233.00000;1
SBRF-3.10;0;20100304;103214;8233.00000;5
SBRF-3.10;0;20100304;103215;8232.00000;5
SBRF-3.10;0;20100304;103216;8232.00000;2
SBRF-3.10;0;20100304;103216;8233.00000;10
SBRF-3.10;0;20100304;103216;8235.00000;1
SBRF-3.10;0;20100304;103216;8237.00000;2
SBRF-3.10;0;20100304;103216;8238.00000;1
SBRF-3.10;0;20100304;103216;8238.00000;8
SBRF-3.10;0;20100304;103216;8231.00000;6
SBRF-3.10;0;20100304;103216;8231.00000;5
SBRF-3.10;0;20100304;103216;8231.00000;2
SBRF-3.10;0;20100304;103216;8231.00000;7
SBRF-3.10;0;20100304;103216;8236.00000;16
SBRF-3.10;0;20100304;103216;8236.00000;3
SBRF-3.10;0;20100304;103218;8231.00000;1
SBRF-3.10;0;20100304;103218;8233.00000;4
SBRF-3.10;0;20100304;103218;8233.00000;5
SBRF-3.10;0;20100304;103218;8231.00000;16
SBRF-3.10;0;20100304;103218;8230.00000;4
SBRF-3.10;0;20100304;103218;8230.00000;3
SBRF-3.10;0;20100304;103218;8230.00000;1
SBRF-3.10;0;20100304;103218;8230.00000;10
SBRF-3.10;0;20100304;103218;8229.00000;2
SBRF-3.10;0;20100304;103218;8229.00000;1
SBRF-3.10;0;20100304;103218;8230.00000;2
SBRF-3.10;0;20100304;103219;8231.00000;10
SBRF-3.10;0;20100304;103220;8230.00000;17
SBRF-3.10;0;20100304;103220;8232.00000;16
SBRF-3.10;0;20100304;103220;8233.00000;12
SBRF-3.10;0;20100304;103220;8233.00000;8
SBRF-3.10;0;20100304;103220;8229.00000;12
SBRF-3.10;0;20100304;103221;8230.00000;4
SBRF-3.10;0;20100304;103221;8230.00000;1
SBRF-3.10;0;20100304;103221;8232.00000;10
SBRF-3.10;0;20100304;103221;8235.00000;1
SBRF-3.10;0;20100304;103221;8235.00000;9
SBRF-3.10;0;20100304;103221;8233.00000;7
SBRF-3.10;0;20100304;103221;8230.00000;3
SBRF-3.10;0;20100304;103221;8231.00000;8
SBRF-3.10;0;20100304;103221;8229.00000;2
SBRF-3.10;0;20100304;103221;8234.00000;10
SBRF-3.10;0;20100304;103222;8234.00000;4
SBRF-3.10;0;20100304;103222;8235.00000;1
SBRF-3.10;0;20100304;103222;8232.00000;1
SBRF-3.10;0;20100304;103222;8235.00000;10
SBRF-3.10;0;20100304;103223;8235.00000;10
SBRF-3.10;0;20100304;103226;8233.00000;6
SBRF-3.10;0;20100304;103226;8233.00000;3
SBRF-3.10;0;20100304;103226;8232.00000;3
SBRF-3.10;0;20100304;103226;8234.00000;2
SBRF-3.10;0;20100304;103226;8235.00000;2
SBRF-3.10;0;20100304;103226;8230.00000;1
SBRF-3.10;0;20100304;103226;8229.00000;5
SBRF-3.10;0;20100304;103226;8230.00000;6
SBRF-3.10;0;20100304;103226;8230.00000;5
SBRF-3.10;0;20100304;103226;8228.00000;1
SBRF-3.10;0;20100304;103226;8228.00000;1
SBRF-3.10;0;20100304;103226;8233.00000;4
SBRF-3.10;0;20100304;103226;8229.00000;9
SBRF-3.10;0;20100304;103226;8228.00000;6
SBRF-3.10;0;20100304;103227;8228.00000;9
SBRF-3.10;0;20100304;103227;8228.00000;1
SBRF-3.10;0;20100304;103227;8229.00000;2
SBRF-3.10;0;20100304;103227;8228.00000;6
SBRF-3.10;0;20100304;103227;8232.00000;2
SBRF-3.10;0;20100304;103227;8229.00000;2
SBRF-3.10;0;20100304;103228;8227.00000;10
SBRF-3.10;0;20100304;103228;8227.00000;23
SBRF-3.10;0;20100304;103228;8226.00000;5
SBRF-3.10;0;20100304;103228;8231.00000;10
SBRF-3.10;0;20100304;103228;8231.00000;1
SBRF-3.10;0;20100304;103230;8225.00000;1
SBRF-3.10;0;20100304;103230;8225.00000;1
SBRF-3.10;0;20100304;103230;8225.00000;10
SBRF-3.10;0;20100304;103230;8225.00000;1
SBRF-3.10;0;20100304;103230;8225.00000;1
SBRF-3.10;0;20100304;103230;8225.00000;1
SBRF-3.10;0;20100304;103230;8225.00000;10
SBRF-3.10;0;20100304;103230;8225.00000;2
SBRF-3.10;0;20100304;103230;8225.00000;1
SBRF-3.10;0;20100304;103230;8229.00000;10
SBRF-3.10;0;20100304;103230;8232.00000;1
SBRF-3.10;0;20100304;103230;8232.00000;11
SBRF-3.10;0;20100304;103231;8227.00000;1
SBRF-3.10;0;20100304;103231;8227.00000;9
SBRF-3.10;0;20100304;103231;8231.00000;1
SBRF-3.10;0;20100304;103231;8225.00000;1
SBRF-3.10;0;20100304;103231;8225.00000;9
SBRF-3.10;0;20100304;103231;8228.00000;3
SBRF-3.10;0;20100304;103231;8228.00000;3
SBRF-3.10;0;20100304;103231;8228.00000;11
SBRF-3.10;0;20100304;103231;8229.00000;6
SBRF-3.10;0;20100304;103232;8228.00000;1
SBRF-3.10;0;20100304;103233;8225.00000;2
SBRF-3.10;0;20100304;103233;8226.00000;9
SBRF-3.10;0;20100304;103234;8227.00000;10
SBRF-3.10;0;20100304;103234;8227.00000;8
SBRF-3.10;0;20100304;103234;8228.00000;4
SBRF-3.10;0;20100304;103234;8225.00000;8
SBRF-3.10;0;20100304;103234;8226.00000;6
SBRF-3.10;0;20100304;103234;8225.00000;4
SBRF-3.10;0;20100304;103234;8228.00000;10
SBRF-3.10;0;20100304;103234;8226.00000;6
SBRF-3.10;0;20100304;103234;8225.00000;12
SBRF-3.10;0;20100304;103234;8224.00000;1
SBRF-3.10;0;20100304;103234;8224.00000;1
SBRF-3.10;0;20100304;103234;8224.00000;1
SBRF-3.10;0;20100304;103234;8224.00000;10
SBRF-3.10;0;20100304;103236;8225.00000;2
SBRF-3.10;0;20100304;103236;8226.00000;1
SBRF-3.10;0;20100304;103236;8226.00000;1
SBRF-3.10;0;20100304;103236;8224.00000;8
SBRF-3.10;0;20100304;103236;8223.00000;2
SBRF-3.10;0;20100304;103236;8223.00000;5
SBRF-3.10;0;20100304;103236;8223.00000;1
SBRF-3.10;0;20100304;103236;8223.00000;8
SBRF-3.10;0;20100304;103236;8223.00000;12
SBRF-3.10;0;20100304;103236;8226.00000;4
SBRF-3.10;0;20100304;103236;8222.00000;1
SBRF-3.10;0;20100304;103236;8222.00000;15
SBRF-3.10;0;20100304;103236;8222.00000;25
SBRF-3.10;0;20100304;103236;8222.00000;23
SBRF-3.10;0;20100304;103236;8224.00000;3
SBRF-3.10;0;20100304;103236;8224.00000;3
SBRF-3.10;0;20100304;103237;8223.00000;10
SBRF-3.10;0;20100304;103237;8224.00000;7
SBRF-3.10;0;20100304;103237;8224.00000;4
SBRF-3.10;0;20100304;103238;8221.00000;2
SBRF-3.10;0;20100304;103238;8221.00000;15
SBRF-3.10;0;20100304;103238;8220.00000;6
SBRF-3.10;0;20100304;103238;8223.00000;1
SBRF-3.10;0;20100304;103239;8222.00000;1
SBRF-3.10;0;20100304;103239;8222.00000;36
SBRF-3.10;0;20100304;103239;8222.00000;54
SBRF-3.10;0;20100304;103239;8221.00000;1
SBRF-3.10;0;20100304;103240;8221.00000;9
SBRF-3.10;0;20100304;103240;8222.00000;2
SBRF-3.10;0;20100304;103240;8224.00000;2
SBRF-3.10;0;20100304;103240;8224.00000;1
SBRF-3.10;0;20100304;103240;8220.00000;14
SBRF-3.10;0;20100304;103240;8220.00000;46
SBRF-3.10;0;20100304;103240;8220.00000;24
SBRF-3.10;0;20100304;103240;8220.00000;2
SBRF-3.10;0;20100304;103240;8220.00000;1
SBRF-3.10;0;20100304;103240;8220.00000;5
SBRF-3.10;0;20100304;103240;8220.00000;1
SBRF-3.10;0;20100304;103240;8220.00000;8
SBRF-3.10;0;20100304;103240;8219.00000;10
SBRF-3.10;0;20100304;103241;8220.00000;2
SBRF-3.10;0;20100304;103241;8222.00000;2
SBRF-3.10;0;20100304;103241;8224.00000;4
SBRF-3.10;0;20100304;103241;8220.00000;1
SBRF-3.10;0;20100304;103241;8219.00000;6
SBRF-3.10;0;20100304;103241;8220.00000;1
SBRF-3.10;0;20100304;103241;8219.00000;8
SBRF-3.10;0;20100304;103241;8217.00000;3
SBRF-3.10;0;20100304;103241;8217.00000;2
SBRF-3.10;0;20100304;103241;8217.00000;2
SBRF-3.10;0;20100304;103242;8217.00000;1
SBRF-3.10;0;20100304;103242;8219.00000;4
SBRF-3.10;0;20100304;103242;8216.00000;1
SBRF-3.10;0;20100304;103242;8216.00000;1
SBRF-3.10;0;20100304;103242;8216.00000;4
SBRF-3.10;0;20100304;103242;8216.00000;1
SBRF-3.10;0;20100304;103242;8216.00000;5
SBRF-3.10;0;20100304;103242;8216.00000;2
SBRF-3.10;0;20100304;103242;8215.00000;1
SBRF-3.10;0;20100304;103242;8215.00000;2
SBRF-3.10;0;20100304;103242;8215.00000;5
SBRF-3.10;0;20100304;103242;8215.00000;6
SBRF-3.10;0;20100304;103242;8215.00000;10
SBRF-3.10;0;20100304;103243;8214.00000;4
SBRF-3.10;0;20100304;103243;8214.00000;3
SBRF-3.10;0;20100304;103243;8214.00000;3
SBRF-3.10;0;20100304;103243;8217.00000;36
SBRF-3.10;0;20100304;103243;8213.00000;3
SBRF-3.10;0;20100304;103244;8216.00000;7
SBRF-3.10;0;20100304;103244;8216.00000;1
SBRF-3.10;0;20100304;103244;8215.00000;1
SBRF-3.10;0;20100304;103246;8216.00000;1
SBRF-3.10;0;20100304;103246;8216.00000;9
SBRF-3.10;0;20100304;103247;8216.00000;1
SBRF-3.10;0;20100304;103247;8216.00000;2
SBRF-3.10;0;20100304;103247;8215.00000;40
SBRF-3.10;0;20100304;103248;8215.00000;10
SBRF-3.10;0;20100304;103249;8216.00000;1
SBRF-3.10;0;20100304;103250;8216.00000;3
SBRF-3.10;0;20100304;103251;8216.00000;1
SBRF-3.10;0;20100304;103252;8216.00000;2
SBRF-3.10;0;20100304;103252;8215.00000;1
SBRF-3.10;0;20100304;103252;8215.00000;2
SBRF-3.10;0;20100304;103252;8216.00000;1
SBRF-3.10;0;20100304;103253;8215.00000;3
SBRF-3.10;0;20100304;103253;8215.00000;1
SBRF-3.10;0;20100304;103253;8215.00000;1
SBRF-3.10;0;20100304;103253;8217.00000;4
SBRF-3.10;0;20100304;103254;8222.00000;1
SBRF-3.10;0;20100304;103254;8216.00000;1
SBRF-3.10;0;20100304;103254;8216.00000;1
SBRF-3.10;0;20100304;103254;8216.00000;1
SBRF-3.10;0;20100304;103254;8216.00000;20
SBRF-3.10;0;20100304;103255;8219.00000;1
SBRF-3.10;0;20100304;103255;8219.00000;11
SBRF-3.10;0;20100304;103256;8217.00000;1
SBRF-3.10;0;20100304;103256;8217.00000;9
